SA2011,nat_2001,nat_2023,pop,change,label,dea
N00002139,14.30938903465682,55.05100067866322,353.9999613051634,40.7416116440064,Cookstown_D1,COOKSTOWN
N00002140,4.315128978388402,13.985175408592685,304.9999421124099,9.670046430204284,Cookstown_B1,COOKSTOWN
N00002141,14.250843694037478,12.32314634970641,256.9999346736506,-1.927697344331067,Cookstown_B3,COOKSTOWN
N00002142,23.120229805190526,13.655100389577045,233.99988712798034,-9.46512941561348,Cookstown_C1,COOKSTOWN
N00002143,90.47684663474698,75.32156820126843,398.9999892958368,-15.155278433478543,Cookstown_J4,COOKSTOWN
N00002144,96.33098379938619,90.38825538477336,410.99998886580056,-5.94272841461283,Cookstown_K1,COOKSTOWN
N00002145,78.5340654125868,74.587997036622,446.9999889301219,-3.946068375964799,Cookstown_K3,COOKSTOWN
N00002146,95.5483940907799,87.78024585042492,377.99998540117156,-7.768148240354975,Cookstown_K3,COOKSTOWN
N00002147,99.0302376026995,93.52904606412976,360.99993855780974,-5.501191538569742,Cookstown_K2,COOKSTOWN
N00002148,30.2907308579043,44.258375930947594,345.99998983666455,13.967645073043293,Cookstown_J3,COOKSTOWN
N00002149,14.556343588808753,8.807318807641211,337.999989345069,-5.749024781167542,Torrent_B3,TORRENT
N00002150,12.149533759434998,8.735038927747977,319.9999856582344,-3.414494831687021,Cookstown_G3,COOKSTOWN
N00002151,24.151043219642602,48.377783919551824,316.9999855930895,24.22674069990922,Cookstown_G4,COOKSTOWN
N00002152,36.17864249669198,12.829501398492496,333.99997556640346,-23.349141098199482,Cookstown_G4,COOKSTOWN
N00002153,13.062415851056961,45.33476981426465,413.9999910002031,32.272353963207685,Torrent_B1,TORRENT
N00002154,10.29305776823113,5.805173105887962,328.99999067075964,-4.487884662343167,Torrent_B2,TORRENT
N00002155,30.292865149690257,63.24758890415364,386.00052752093876,32.95472375446338,Torrent_B5,TORRENT
N00002156,72.83608239608193,80.45419878314655,328.99995662206555,7.618116387064617,Torrent_C1,TORRENT
N00002157,90.36945657984154,80.51267087988447,282.99994534238203,-9.856785699957072,Torrent_C1,TORRENT
N00002158,78.21483853142175,70.29669854948928,414.99998922327046,-7.91813998193247,Magherafelt_G4,MAGHERAFELT
N00002159,54.62003028097806,43.93193040888543,395.9999918278665,-10.688099872092629,Magherafelt_E4,MAGHERAFELT
N00002160,66.54017445693998,72.74844819123905,348.9999905366448,6.20827373429907,Magherafelt_G3,MAGHERAFELT
N00002161,56.53876287683418,73.42923094936775,423.9999898780877,16.890468072533572,Magherafelt_G3,MAGHERAFELT
N00002162,75.74178492054274,53.34547450501006,385.99998836435185,-22.39631041553268,Magherafelt_G2,MAGHERAFELT
N00002163,83.40546453599494,85.5476023942925,314.9999769400015,2.142137858297559,Magherafelt_G2,MAGHERAFELT
N00002164,86.66542360350284,85.95183425048988,338.9999040185624,-0.7135893530129636,Cookstown_F2,COOKSTOWN
N00002165,55.978311680966286,67.78472934013799,389.99989705622835,11.8064176591717,Cookstown_D5,COOKSTOWN
N00002166,57.575907894899146,63.6158773854848,376.9999158043057,6.039969490585655,Cookstown_D3,COOKSTOWN
N00002167,79.32841102807404,72.76986384027644,257.99996445517814,-6.5585471877976005,Cookstown_D3,COOKSTOWN
N00002168,77.70300321175097,67.85556924172346,382.9999368531408,-9.84743397002751,Cookstown_D5,COOKSTOWN
N00002169,62.30732218142339,67.95002220804531,331.999926756756,5.642700026621924,Cookstown_D4,COOKSTOWN
N00002170,96.5597417778641,88.8720335156409,366.9999538266249,-7.687708262223211,Lurgan_A5,LURGAN
N00002171,96.62915627856353,82.81260242803873,451.9999801885406,-13.816553850524798,Lurgan_B2,LURGAN
N00002172,91.38687388773923,79.97796740889453,445.99997236555026,-11.408906478844699,Lurgan_A5,LURGAN
N00002173,55.652676026122855,35.204041278272435,417.0011327584653,-20.44863474785042,Lurgan_A5,LURGAN
N00002174,86.16504044301549,70.46734860220583,390.99998796089056,-15.697691840809654,Lurgan_A2,LURGAN
N00002175,90.59751541565386,85.86086935221077,392.9999888881536,-4.736646063443089,Lurgan_B2,LURGAN
N00002176,95.12528551234985,87.72052429059516,458.99990844136073,-7.404761221754683,Lurgan_C2,LURGAN
N00002177,78.42695685796389,65.34396057909665,476.99999140901764,-13.082996278867242,Lurgan_A1,LURGAN
N00002178,89.53420681029783,79.07243532102041,403.9999948873346,-10.461771489277425,Lurgan_B1,LURGAN
N00002179,8.422022048825449,15.856442778269841,340.99993230899435,7.434420729444392,Portadown_L4,PORTADOWN
N00002180,11.6925297931747,30.63628800799305,214.9999736500066,18.94375821481835,Portadown_R5,PORTADOWN
N00002181,5.306807258281625,7.589409732282909,352.99997711804525,2.2826024740012842,Portadown_R5,PORTADOWN
N00002182,6.371540714660818,7.163420335631384,405.99998693933,0.7918796209705663,Portadown_R5,PORTADOWN
N00002183,29.87568495436036,30.402023232032146,211.99997830103567,0.5263382776717869,Portadown_F2,PORTADOWN
N00002184,21.11348508026158,28.92468370202326,217.99992533879177,7.81119862176168,Portadown_L1,PORTADOWN
N00002185,16.942640806403947,38.759312208400985,448.9998321785634,21.816671401997038,Portadown_F3,PORTADOWN
N00002186,11.286085432327095,37.18496126322618,241.99984549343455,25.898875830899083,Portadown_L3,PORTADOWN
N00002187,5.316302239419046,18.789998933549185,267.99994038140886,13.47369669413014,Portadown_L4,PORTADOWN
N00002188,20.492475324360722,18.909223594996206,221.99992012192814,-1.583251729364516,Portadown_G1,PORTADOWN
N00002189,9.544551735975446,18.675983974533032,320.99990671361223,9.131432238557586,Portadown_C4,PORTADOWN
N00002190,11.888681787126309,10.466692285501521,290.9999128295568,-1.4219895016247879,Portadown_K1,PORTADOWN
N00002191,13.267658573020395,10.414620967236424,278.9998972166898,-2.853037605783971,Portadown_G3,PORTADOWN
N00002192,5.049525190932101,7.656586862819237,326.99998474458033,2.607061671887136,Portadown_R4,PORTADOWN
N00002193,13.285170071786672,8.198497468059852,258.9999115239932,-5.08667260372682,Portadown_G3,PORTADOWN
N00002194,21.537366582274807,10.495875800855757,248.99991393480107,-11.04149078141905,Portadown_K4,PORTADOWN
N00002195,24.441397831223487,16.639269922909367,307.999989323334,-7.8021279083141195,Portadown_R2,PORTADOWN
N00002196,47.22296395204997,57.56002281705883,443.99998337014324,10.337058865008856,Portadown_B4,PORTADOWN
N00002197,68.86653972492643,75.91296898107274,417.9999785238008,7.046429256146311,Portadown_B5,PORTADOWN
N00002198,97.87415076512988,91.30270761811111,335.9999175103709,-6.571443147018769,Portadown_D2,PORTADOWN
N00002199,97.13688779509744,90.9272845874758,410.9998901316612,-6.20960320762164,Portadown_D1,PORTADOWN
N00002200,95.41193679154202,90.22148398719446,372.99992162066343,-5.190452804347558,Portadown_C2,PORTADOWN
N00002201,97.39793217537509,90.82000444509261,277.99989479334005,-6.577927730282482,Portadown_D1,PORTADOWN
N00002202,88.50704366612405,88.45539435252775,383.99994058084474,-0.05164931359630032,Portadown_C2,PORTADOWN
N00002203,5.024536286814253,6.394829847878347,1130.9999584077918,1.370293561064094,Craigavon_P3,CRAIGAVON
N00002204,8.860253567697303,13.115579527947322,360.0004857273916,4.255325960250019,Banbridge_A1,BANBRIDGE
N00002205,3.6500093732711814,6.130955260535176,348.9999715091548,2.4809458872639945,Craigavon_P3,CRAIGAVON
N00002206,7.054204147673324,31.04972444375093,321.9999633554518,23.995520296077604,Craigavon_L4,CRAIGAVON
N00002207,8.870985210682125,31.032318287093208,361.99997472169326,22.161333076411083,Craigavon_L1,CRAIGAVON
N00002208,22.876692592775335,18.634277457101568,378.9999831844607,-4.242415135673767,Craigavon_P2,CRAIGAVON
N00002209,18.189622824382518,30.947678128791182,378.99991855464447,12.758055304408664,Craigavon_L3,CRAIGAVON
N00002210,22.155911841183432,19.203640223504436,438.99998112265985,-2.9522716176789956,Craigavon_L4,CRAIGAVON
N00002211,9.142661809758724,11.171654413957553,302.9999666450409,2.0289926041988284,Portadown_R4,PORTADOWN
N00002212,3.144590760713364,8.366514895427239,290.9999659727111,5.221924134713875,Portadown_Q1,PORTADOWN
N00002213,6.9334714260298895,8.396106712580924,766.0004151361713,1.4626352865510341,Portadown_Q1,PORTADOWN
N00002214,2.4934928638075045,4.922538852226325,371.9999405649091,2.429045988418821,Portadown_R4,PORTADOWN
N00002215,7.553637143399509,9.758074140582972,307.9998580590175,2.2044369971834623,Portadown_N1,PORTADOWN
N00002216,10.259473843085454,6.762764451663755,292.99996315401245,-3.4967093914216987,Portadown_K4,PORTADOWN
N00002217,10.437369005823939,7.191189653267743,256.9999172697112,-3.2461793525561964,Portadown_P2,PORTADOWN
N00002218,5.9791320494541536,9.815684088951544,255.99989050646425,3.8365520394973904,Portadown_Q1,PORTADOWN
N00002219,7.680007037888186,8.78397493492045,296.99995206211094,1.1039678970322635,Portadown_P4,PORTADOWN
N00002220,4.311509775693491,7.802738029185439,370.99989172469253,3.491228253491948,Portadown_P4,PORTADOWN
N00002221,6.851729301041574,17.565642198624023,302.99987889508697,10.71391289758245,Lurgan_Q4,LURGAN
N00002222,17.0953207945998,25.54875858039066,240.9999512350346,8.453437785790861,Lurgan_K2,LURGAN
N00002223,13.093137538277285,18.476743317129777,149.9999289409528,5.383605778852493,Lurgan_K3,LURGAN
N00002224,13.970238846898859,25.175666649159187,145.9999326995201,11.205427802260328,Lurgan_Q1,LURGAN
N00002225,12.93538923167744,17.011360609412918,225.99995472801638,4.075971377735478,Lurgan_Q2,LURGAN
N00002226,15.60314624762389,25.41091801840259,232.9999063122157,9.8077717707787,Lurgan_Q1,LURGAN
N00002227,7.617611699736281,15.400317993532648,288.9999039379589,7.782706293796367,Lurgan_Q3,LURGAN
N00002228,6.63270343125988,17.16046944202037,607.9998494127293,10.527766010760491,Lurgan_Q4,LURGAN
N00002229,97.34531664013087,86.54476756373569,777.9998854940184,-10.800549076395185,Portadown_E2,PORTADOWN
N00002230,98.56425865915293,89.72177953206818,286.99992438067767,-8.842479127084744,Portadown_D4,PORTADOWN
N00002231,98.8080462217128,91.69375835961104,327.9999129202989,-7.114287862101762,Portadown_D3,PORTADOWN
N00002232,74.54669483291183,64.98118968677333,625.9999243005284,-9.565505146138491,Portadown_E3,PORTADOWN
N00002233,86.5896434554918,90.07889412850366,296.9999449377811,3.489250673011867,Portadown_D5,PORTADOWN
N00002234,94.72735714867386,87.46007346101196,263.9999478431499,-7.267283687661902,Portadown_E4,PORTADOWN
N00002235,98.18512669335395,91.56643669212734,380.99990963161616,-6.618690001226611,Portadown_D5,PORTADOWN
N00002236,89.3030472155281,82.15510127352233,718.9998529213188,-7.147945942005762,Lurgan_L3,LURGAN
N00002237,89.52393173504542,89.8619621180473,371.9998773664367,0.33803038300187893,Lurgan_F5,LURGAN
N00002238,95.54608496567798,90.04218386115916,335.999871231665,-5.5039011045188175,Lurgan_G4,LURGAN
N00002239,95.42064401708849,90.97671034547909,302.9998053314007,-4.4439336716094004,Lurgan_F5,LURGAN
N00002240,96.43382482670398,83.97320556913496,278.9999181470193,-12.460619257569022,Lurgan_L2,LURGAN
N00002241,66.84346218493097,77.54941757550408,269.99992602547536,10.70595539057311,Lurgan_R3,LURGAN
N00002242,95.1662747948254,93.17432147079741,323.9999020979205,-1.991953324027989,Lurgan_F6,LURGAN
N00002243,94.0047265725544,85.59982559376711,234.99994003671438,-8.404900978787296,Lurgan_L1,LURGAN
N00002244,95.69998176686617,92.59860320258511,330.9999624060538,-3.101378564281063,Lurgan_N1,LURGAN
N00002245,97.42415179461415,81.97507217028813,243.99991217584898,-15.449079624326018,Lurgan_L2,LURGAN
N00002246,96.25433873987942,85.83999246865368,391.9999622691199,-10.414346271225739,Craigavon_A4,CRAIGAVON
N00002247,92.35503701490994,86.68805138284212,446.9999705690584,-5.666985632067821,Craigavon_A4,CRAIGAVON
N00002248,94.76462313007532,90.68774959489997,394.9999802430712,-4.076873535175352,Craigavon_B4,CRAIGAVON
N00002249,93.8056497318638,84.05209070543364,433.9999735366331,-9.753559026430153,Craigavon_A4,CRAIGAVON
N00002250,96.3399151140399,88.37093169813458,363.99994265736734,-7.9689834159053134,Craigavon_A4,CRAIGAVON
N00002251,93.0067851707617,75.81125996020342,442.99987275725954,-17.195525210558287,Lurgan_F1,LURGAN
N00002252,81.17559132742188,81.05453254070277,833.9999798631297,-0.12105878671911796,Craigavon_A2,CRAIGAVON
N00002253,92.17219048564215,87.65671002633748,409.9999882984977,-4.515480459304669,Craigavon_A3,CRAIGAVON
N00002254,87.57236420901698,83.89537686270714,373.99998686899255,-3.6769873463098435,Craigavon_A4,CRAIGAVON
N00002255,82.07983604188883,76.90128101985958,365.9999841347544,-5.178555022029244,Craigavon_A1,CRAIGAVON
N00002256,5.967127884663509,9.741843247874378,411.9999830388934,3.774715363210869,Lagan_River_G3,LAGAN RIVER
N00002257,7.4094996916556255,6.078064363682956,287.99991995487335,-1.3314353279726694,Lagan_River_E2,LAGAN RIVER
N00002258,3.4009302412817126,5.258854552086992,329.99998480058457,1.857924310805279,Lagan_River_C2,LAGAN RIVER
N00002259,11.711639811409155,5.847836192303899,285.99990943614483,-5.863803619105256,Lagan_River_E2,LAGAN RIVER
N00002260,5.253534138648043,4.518388157679852,363.0004039547542,-0.7351459809681913,Lagan_River_C3,LAGAN RIVER
N00002261,2.4192748905990475,4.702739505164126,351.99998475979237,2.2834646145650783,Lagan_River_G3,LAGAN RIVER
N00002262,5.171306512286092,4.9732119789106255,383.9999874284472,-0.19809453337546667,Lagan_River_C1,LAGAN RIVER
N00002263,3.1680885513789816,5.056724868086452,384.9999809090404,1.88863631670747,Lagan_River_C2,LAGAN RIVER
N00002264,47.260247670768145,81.89748252713862,384.99991538310763,34.637234856370476,Craigavon_G2,CRAIGAVON
N00002265,53.47903761955611,81.08151530199025,353.99992720983636,27.60247768243414,Craigavon_G4,CRAIGAVON
N00002266,96.99378117011325,95.0514283303785,316.99997110256464,-1.9423528397347525,Craigavon_E3,CRAIGAVON
N00002267,78.65633334287111,78.70528900743516,389.9999581943535,0.04895566456404765,Craigavon_E4,CRAIGAVON
N00002268,81.76079134374034,82.76004061409506,348.9999605040765,0.9992492703547242,Craigavon_E3,CRAIGAVON
N00002269,95.88443926961683,96.06269925034297,353.99995471854015,0.17825998072613913,Lurgan_R5,LURGAN
N00002270,97.86600466921885,96.11881064312365,389.9999096040207,-1.747194026095201,Craigavon_E1,CRAIGAVON
N00002271,96.7597569365943,94.40474153567989,431.99989285678186,-2.355015400914411,Craigavon_D2,CRAIGAVON
N00002272,96.6887160485948,95.69922415745381,317.99989535283765,-0.989491891140986,Craigavon_E3,CRAIGAVON
N00002273,25.21516011411919,50.04737864466548,398.999960589539,24.83221853054629,Craigavon_C2,CRAIGAVON
N00002274,71.78452196178768,69.98016571775929,337.9999790868097,-1.8043562440283836,Craigavon_B4,CRAIGAVON
N00002275,38.232865452860096,64.1678110064515,304.9999340217266,25.934945553591405,Craigavon_D1,CRAIGAVON
N00002276,49.840898774450324,50.62452532433233,286.9999488145022,0.7836265498820083,Craigavon_C2,CRAIGAVON
N00002277,66.30262921791977,75.89831668354199,277.99996397550774,9.59568746562222,Craigavon_D2,CRAIGAVON
N00002278,66.6529493273412,77.5615712269825,625.999866152767,10.90862189964129,Craigavon_E5,CRAIGAVON
N00002279,82.92691317829102,62.40022744475997,266.9999277482873,-20.526685733531046,Craigavon_D3,CRAIGAVON
N00002280,60.236490352345484,62.72584564523156,342.9999274045723,2.4893552928860743,Craigavon_D3,CRAIGAVON
N00002281,98.94428291865458,96.6089382395229,497.9998865195181,-2.33534467913168,Lurgan_E1,LURGAN
N00002282,99.50835504612661,96.57057223961304,294.9999110418865,-2.9377828065135674,Lurgan_E1,LURGAN
N00002283,99.22575855554645,96.2223349094854,402.99985848019617,-3.0034236460610515,Lurgan_E4,LURGAN
N00002284,99.07623617628536,96.07712354065684,321.99984981134594,-2.9991126356285207,Lurgan_E4,LURGAN
N00002285,94.64402921677261,89.39637174142504,470.9998366173638,-5.247657475347566,Lurgan_D2,LURGAN
N00002286,95.44003262549602,89.37776960775057,460.99985824189497,-6.062263017745451,Lurgan_D3,LURGAN
N00002287,97.31362789548525,92.63141673778637,404.9998798755239,-4.682211157698887,Lurgan_D1,LURGAN
N00002288,97.78240776984555,95.36373794106443,349.9998592041564,-2.4186698287811197,Lurgan_E2,LURGAN
N00002289,10.212404082347291,5.59846291082241,250.99991865735944,-4.613941171524881,Portadown_H1,PORTADOWN
N00002290,10.895950064017423,4.957252843266838,506.9998868640264,-5.938697220750585,Portadown_F2,PORTADOWN
N00002291,13.258776676758469,18.553034571308746,514.9999513230711,5.294257894550277,Portadown_F1,PORTADOWN
N00002292,5.2238736359520965,6.388167796895211,311.9999415451891,1.1642941609431148,Portadown_H1,PORTADOWN
N00002293,18.137449181853558,6.147024002775613,257.9999081439439,-11.990425179077945,Portadown_H2,PORTADOWN
N00002294,4.324028868455946,2.75575977374855,317.99992320226175,-1.5682690947073956,Portadown_H3,PORTADOWN
N00002295,4.093698950229774,7.495756826313774,300.999922504176,3.402057876084,Craigavon_N3,CRAIGAVON
N00002296,3.071058402636572,7.350079653618681,398.99984796938423,4.279021250982109,Craigavon_N5,CRAIGAVON
N00002297,3.987032905286907,2.7879744832628046,388.9999169447063,-1.1990584220241023,Portadown_H3,PORTADOWN
N00002298,9.945553812136243,11.843048663714569,323.9999372682199,1.897494851578326,Craigavon_H3,CRAIGAVON
N00002299,6.585610881519927,8.439263361053477,323.9999559830541,1.85365247953355,Craigavon_H1,CRAIGAVON
N00002300,8.97513108438812,18.148825497980123,482.9999776037299,9.173694413592003,Craigavon_L1,CRAIGAVON
N00002301,8.856626603135869,12.634553437605527,318.9999568884167,3.7779268344696586,Craigavon_J3,CRAIGAVON
N00002302,7.630634868220541,6.4023581022914255,371.9999562684925,-1.2282767659291158,Craigavon_N2,CRAIGAVON
N00002303,20.172128706688596,34.36011937408433,344.99998237824207,14.18799066739573,Craigavon_A4,CRAIGAVON
N00002304,15.727416242027218,31.736979492401346,206.99995776137212,16.00956325037413,Craigavon_C4,CRAIGAVON
N00002305,9.082100275383649,17.677070136331796,350.99995401578406,8.594969860948147,Craigavon_H1,CRAIGAVON
N00002306,15.529588938366247,23.358084741370856,623.9999672387828,7.828495803004609,Craigavon_F5,CRAIGAVON
N00002307,20.225221854554416,28.616685868429755,359.99998793337676,8.39146401387534,Craigavon_A4,CRAIGAVON
N00002308,4.0628777611782265,6.1111713682144755,378.9998426949183,2.048293607036249,Craigavon_N1,CRAIGAVON
N00002309,11.278575035867473,17.581955725584795,253.99987189981485,6.303380689717322,Craigavon_K2,CRAIGAVON
