id,title,provider,licenseTitle,scope
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:electoral-divisions-national-statutory-boundaries-20191:00048,Electoral Divisions - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:electoral-divisions-national-statutory-boundaries-2019-generalised-20m1:00049,Electoral Divisions - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:electoral-divisions-national-statutory-boundaries-ungeneralised-20241:00050,Electoral Divisions - National Statutory Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:electoral-divisions-national-statutory-boundaries-ungeneralised-2026:00051,Electoral Divisions - National Statutory Boundaries - Ungeneralised 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-areas-national-administrative-boundaries-ungeneralised-20241:00052,Gaeltacht Areas - National Administrative Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-areas-national-administrative-boundaries-ungeneralised-2026:00053,Gaeltacht Areas - National Administrative Boundaries - Ungeneralised - 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-boundaries-generalised-100m-national-administrative-boundaries-20151:00054,Gaeltacht Boundaries Generalised 100m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-boundaries-generalised-20m-national-administrative-boundaries-20151:00055,Gaeltacht Boundaries Generalised 20m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-boundaries-generalised-50m-national-administrative-boundaries-20151:00056,Gaeltacht Boundaries Generalised 50m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-boundaries-ungeneralised-national-administrative-boundaries-20151:00057,Gaeltacht Boundaries Ungeneralised - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-area-boundaries-generalised-100m-national-administrative-bound-20151:00058,Gaeltacht Language Planning Area Boundaries Generalised 100m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-area-boundaries-generalised-20m-national-administrative-bounda-20151:00059,Gaeltacht Language Planning Area Boundaries Generalised 20m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-area-boundaries-generalised-50m-national-administrative-bounda-20151:00060,Gaeltacht Language Planning Area Boundaries Generalised 50m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-area-boundaries-ungeneralised-national-administrative-boundari-20151:00061,Gaeltacht Language Planning Area Boundaries Ungeneralised - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-areas-national-administrative-boundaries-ungen-20241:00062,Gaeltacht Language Planning Areas - National Administrative Boundaries - Ungen. - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:gaeltacht-language-planning-areas-national-administrative-boundaries-ungeneralised-2026:00063,Gaeltacht Language Planning Areas - National Administrative Boundaries - Ungeneralised - 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-national-statutory-boundaries-20191:00064,Local Electoral Areas - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-national-statutory-boundaries-2019-generalised-20m1:00065,Local Electoral Areas - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-national-statutory-boundaries-ungeneralised-20241:00066,Local Electoral Areas - National Statutory Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-national-statutory-boundaries-ungeneralised-2026:00067,Local Electoral Areas - National Statutory Boundaries - Ungeneralised 2026,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-boundaries-generalised-100m-national-administrative-boundaries-20151:00068,Local Electoral Areas Boundaries Generalised 100m - National Administrative boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-boundaries-generalised-20m-national-administrative-boundaries-20151:00069,Local Electoral Areas Boundaries Generalised 20m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-boundaries-generalised-50m-national-administrative-boundaries-20151:00070,Local Electoral Areas Boundaries Generalised 50m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:local-electoral-areas-boundaries-ungeneralised-national-administrative-boundaries-20151:00071,Local Electoral Areas Boundaries Ungeneralised - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:municipal-districts-generalised-100m-national-administrative-boundaries-20151:00072,Municipal Districts Generalised 100m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:municipal-districts-generalised-20m-national-administrative-boundaries-20151:00073,Municipal Districts Generalised 20m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:municipal-districts-generalised-50m-national-administrative-boundaries-20151:00074,Municipal Districts Generalised 50m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:municipal-districts-ungeneralised-national-administrative-boundaries-20151:00075,Municipal Districts Ungeneralised - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:province-boundaries-generalised-100m-national-administrative-boundaries-20151:00076,Province Boundaries Generalised 100m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:province-boundaries-generalised-20m-national-administrative-boundaries-20151:00077,Province Boundaries Generalised 20m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:province-boundaries-generalised-50m-national-administrative-boundaries-20151:00078,Province Boundaries Generalised 50m - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:province-boundaries-ungeneralised-national-administrative-boundaries-20151:00079,Province Boundaries Ungeneralised - National Administrative Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:provinces-national-statutory-boundaries-20191:00080,Provinces - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:provinces-national-statutory-boundaries-2019-generalised-20m1:00081,Provinces - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townland-boundaries-generalised-100m-national-statutory-boundaries-20151:00082,Townland Boundaries Generalised 100m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townland-boundaries-generalised-20m-national-statutory-boundaries-20151:00083,Townland Boundaries Generalised 20m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townland-boundaries-generalised-50m-national-statutory-boundaries-20151:00084,Townland Boundaries Generalised 50m - National Statutory Boundaries - 2015,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-placenames-gazetteer1:00085,Townlands - National Placenames Gazetteer,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-20191:00086,Townlands - National Statutory Boundaries - 2019,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-2019-generalised-20m1:00087,Townlands - National Statutory Boundaries - 2019 - Generalised 20m,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
runtime-conversion-candidate:medium-prep:3-authoritative-boundary-variants-from-tailte-osi-open-data-ni-nisra:townlands-national-statutory-boundaries-ungeneralised-20241:00088,Townlands - National Statutory Boundaries - Ungeneralised - 2024,Tailte/OSI/data.gov.ie,Creative Commons Attribution 4.0,runtime-conversion-candidate
