DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000804,344.0,2.3475251645238497,9.947404209455838,3.2087861117061673,0.4084767873799029,41.895841455952954,5.7670651361473094e-11,16.415872231542608,3.4126811022227144,7.360127511901619e-10,22.148522414064605,0.21489052235767248
N20000805,571.0,45.08678919911312,1.543599065184387,22.790468440904444,0.15285886876757296,25.21782711440526,2.40641062123226e-10,4.215390000022405,0.3122504916018321,2.0960004834216345e-09,0.5786805736728091,0.1021362439915374
N20000806,478.0,42.03020642187049,3.663992440835023,13.848000733993413,0.40093062883652336,39.281577752387996,4.21941376776983e-10,0.34022627657963067,0.3575558192345266,1.1724773328653884e-10,0.0482258819458804,0.02928404377731689
N20000807,604.0,11.37525101238021,17.573776283526566,6.212654508472568,4.103993258468864,14.094812334339506,7.738835744732033e-11,44.758426013075805,1.4814784228630826,1.5581210494976132e-09,0.38302118079436237,0.016586984443543944
N20000808,521.0,9.169905760900592,30.616524579545462,9.074149131114561,28.422389712035095,3.760662784419787,4.5349884777006093e-11,17.324969508998123,1.1792244823817688,8.705629309652053e-10,0.4203706414446841,0.03180339824401614
N20000809,559.0,48.195700243914516,6.695829319734583,24.634787025969594,0.9661138035673,16.132447133468116,9.424708011216942e-11,2.8414317717020263,0.26256077571168973,1.017740497686221e-09,0.21485972257930316,0.0562702022408745
N20000810,428.0,16.2798682090979,6.46473103026101,13.3138437583024,0.49892786616541646,51.02798373297483,7.009453167935704e-11,10.935905213039074,0.6255453099831726,7.772155305944597e-10,0.6900990648110706,0.1630958145178143
N20000811,644.0,69.6549574104665,2.725570556735003,13.58137878191362,0.27845022394824476,12.545752388612636,5.493886307754207e-10,0.10210942580736962,0.3196834064312486,5.954541022493885e-11,0.38868762900683496,0.40341017646962696
N20000812,318.0,4.472484927849484,14.17725921550555,5.083180828157665,3.3411880621667964,34.21333397740044,7.241009908596181e-11,28.57318965813766,0.5923944047548538,5.683695109295636e-10,9.367581358200452,0.17938756718634913
N20000813,247.0,79.39988346751299,3.0524663127512697,0.954520105732372,0.16561464629883302,4.5524446407964785,1.2002195624486917e-09,0.04291015764659665,1.005675792970524,8.343837596512502e-13,10.77295302868803,0.05353184640184243
N20000814,338.0,11.76315254501068,60.20893727741401,4.729882134123475,1.1347911765798164,16.423047241646806,7.739795314499649e-11,1.9649000790423476,1.8370202356052054,9.68821858994457e-10,1.8572144483529736,0.08105486117845756
N20000815,371.0,3.683548254144242,27.3654361162541,5.495008516625548,2.662700411399717,37.03201773165834,3.069123544671159e-11,7.765666436403842,1.8531234697626155,2.634151646816541e-10,13.959418780564528,0.18308028289296133
N20000816,613.0,4.2956465530560015,24.93261141712492,4.565133947022879,4.219449607180068,31.69763924384752,8.179220263032189e-11,13.825501589916781,1.4577177947300042,1.6346456625159234e-09,14.961955146024827,0.0443446993805572
N20000817,749.0,7.461926535148873,37.540543590370554,1.0399991863733884,3.649423919218072,46.28120383237933,1.4290461492142671e-11,2.162048604705441,1.3937803982230208,1.2135987495331602e-09,0.09005734373494192,0.3810165886184849
N20000818,442.0,3.243669890597651,80.68158682043341,2.2631375474561164,2.019077927946128,9.67393214210942,1.2356526239450153e-11,1.9293163257939776,0.11441432032820154,1.2561034229598861e-10,0.06108684863572218,0.013778176561423373
N20000819,356.0,16.117991204469917,1.539751259569057,15.666936466169561,0.9675225751024009,29.271401734284364,5.887183188370465e-11,33.84787065498941,0.7401990168613651,1.1130411178589602e-09,1.6563381091902363,0.19198897819179986
N20000820,442.0,26.092729824517356,4.235818983626598,6.704836436091104,0.4881850747167876,54.47264150134599,5.453179348958594e-10,1.0442365351631933,3.740684869505299,8.766690130305135e-10,2.4771484604548215,0.7437183131568601
N20000821,318.0,25.01115433932609,10.20004051230126,36.310214067306276,0.38366627822932897,16.288504385756784,9.429598430029575e-11,9.282979246789143,0.7140904016544433,2.4559667602650008e-11,0.6818977925830103,1.127452975934812
N20000822,244.0,2.8389676459010174,31.213474492585174,1.8273186850697332,19.372006519030695,4.652989055099687,3.180943793071956e-11,22.005796768007315,5.1020668184728635,5.828965535354995e-10,12.932077797091774,0.055302218127029956
N20000823,501.0,24.504692982473262,9.636965731825564,22.949497842015756,0.10438546470183671,35.343033053764614,6.630176470263698e-10,4.8036568116837435,0.7574999426457399,1.5805722882505527e-10,1.7133724255046798,0.1868957445637402
N20000824,636.0,0.9734964121145823,95.83201518624462,0.7675516068945912,0.47032588716184487,1.5247465305717254,1.8476686770239386e-11,0.10308952848769816,0.14030874770842688,8.15367189243028e-11,0.018202008797109735,0.17026409191937153
N20000825,320.0,2.205696274903681,0.45860752573657365,0.06611991052929284,96.70891447933546,0.04885942318182023,5.701270873985045e-13,0.13934078404696262,0.26602221474690974,2.4877779167652616e-12,0.005136895820944365,0.10130249169528942
N20000826,308.0,69.50431496481002,15.615102694381426,3.576310449502196,0.5393508153003389,5.5800285684018185,1.3928078363552204e-10,4.913633523872371,0.14098898537290372,4.994003109594497e-10,0.04167252090791242,0.08859747681232852
N20000827,516.0,11.414387556976044,32.86968093958689,15.821843097983207,1.8443168729440271,32.738813385751214,1.4126797385638497e-11,4.6715784229645845,0.5082649944506566,5.37904361747067e-10,0.04646513995350303,0.08464958883782545
N20000828,340.0,84.402465241595,1.151354991496404,8.335893846950633,0.1663532255899824,4.493496069123563,4.4486943665079406e-10,1.070394849361979,0.1633635411221059,4.534564554805901e-11,0.07818159616417199,0.13849663810592297
N20000829,327.0,68.60613701375053,4.830092155173027,6.288439741580283,0.403475543423782,18.59083637504216,4.714893517142613e-11,0.6133968661787224,0.5135794651886274,2.4414715680350647e-12,0.0023792691018384195,0.15166357051143844
N20000830,376.0,12.832300123186608,20.559604194736867,6.876421059520414,3.713396661247168,14.41293921129351,1.887270924938552e-10,19.835798518757176,1.5197989615189267,1.538228438338647e-09,19.736120405767956,0.5136208622444312
N20000831,523.0,7.204094062120943,32.27472537354139,11.697363686387696,7.40641611812142,12.984034658248063,7.602620259459355e-11,25.360107464638933,0.6867258290579329,3.0312281797504953e-09,2.145800042632548,0.2407327621438121
N20000832,309.0,46.710098616417035,10.87637693427978,4.159490690623227,4.703662164431368,7.656501652592172,1.1490127219255383e-10,14.844637703595644,2.5434919809579473,2.2774691885567025e-09,2.1081643396163896,6.397575915094069
N20000833,521.0,6.993665660896441,82.4255359513304,0.8440427594961154,8.550230927780968,0.6862040080590143,5.692239829856528e-12,0.06007667416491324,0.38968296312870776,1.2114458887099055e-11,0.017142341204162848,0.03341871392147053
N20000834,341.0,61.94905379886049,8.212854683252802,14.27546662774537,4.014588957901692,6.086895740410136,9.344187809208888e-11,0.2922742270280307,2.743479263873155,5.478008327558495e-10,1.4052166203800225,1.0201700799070548
N20000835,722.0,54.23103204403008,6.045655125493234,19.349639120488167,0.18821172300963243,15.681460259415328,2.5939104034224225e-09,1.4723469481643254,1.2608366863297873,2.0446344212460198e-10,1.1721412079573252,0.5986768823137552
N20000836,496.0,16.629387054204265,54.49055891936276,1.4782641942347294,4.705962069498527,0.7380173922719769,4.1989946112102854e-11,17.402321504479897,2.7798086712241457,1.191995744258849e-11,1.5767930408107862,0.1988871538590148
N20000837,574.0,63.15387237767405,0.9274428388009878,24.736985309080968,0.025717312532474723,8.72837968862755,8.396893527056384e-10,1.290359461897678,0.14464702107766036,1.7380817267851182e-11,0.626579077694313,0.36601691175723633
N20000838,463.0,17.039508542732342,35.18179977483758,16.53248793016845,6.411114091996635,5.951479969932152,1.2863356415039753e-10,10.303509298428382,2.7811740422838387,1.2192880553700877e-10,4.949889578113512,0.8490367712565492
N20000839,359.0,9.674743964346288,21.295020648500465,4.132986007473627,0.9783076502955028,34.411107889784844,1.1407353643627576e-10,14.475225995666921,0.5341198686858294,9.137005882502804e-10,14.213935371279792,0.2845526029389718
N20000840,380.0,3.2533459512146075,28.602085759541474,2.4291169690913863,60.759374506076256,0.5700280545812958,1.2252238986747158e-11,1.1661286612053183,0.8465830317085447,7.806360489317366e-11,2.330857305535143,0.04247976095566652
N20000841,892.0,10.245518495641692,33.15951906202334,12.964876133431403,10.719874466440025,27.97703891661471,3.824027625230456e-11,0.8698932178975561,2.2674515624349723,2.121869669527852e-09,0.5178929359084857,1.2779352074477117
N20000842,320.0,65.10887009816476,3.4634332501958456,9.135911175493225,2.9491229489922124,14.02824131519396,1.1265664941720087e-09,0.9754394333790766,1.6152909581907398,4.900938115450494e-11,1.1734443861557158,1.5502464330588817
N20000843,344.0,5.466697745653679,62.9509863371996,0.9465700245714369,18.376161021014767,1.5781115545163922,3.681412031772875e-11,1.0810883515676373,6.356850173344861,6.393512249975217e-12,3.090734532539901,0.15280025954852078
N20000844,520.0,2.381262736654074,0.21977027635251373,0.3620168969930112,0.07984910948035899,9.034401866946439,6.803215064418051e-10,0.4606849689659546,4.065348841353982,1.3506467964668062e-10,82.94629423486052,0.4503710675777618
N20000845,344.0,36.40465428980997,17.145116542482718,32.641048588303,1.3582388889901567,9.82550405873669,2.2187151958761296e-10,0.2761091321632146,0.20478164359758183,1.1497897380746858e-10,0.25322151098025353,1.8913253445995784
N20000846,413.0,7.790260292376164,49.56533463522598,8.39292967342895,8.954519429855571,3.631063331280407,1.37684601389618e-10,4.908059312920019,4.713438809886328,6.423364738845698e-10,11.31559239755757,0.7288021166889973
N20000847,313.0,34.216670315690436,6.343520874547277,8.319403869038885,0.6175410279733617,42.92412046039651,4.290992591737218e-11,1.1942939819980787,2.5815046151214984,6.24070529586396e-11,0.23506441783655807,3.5678804372920876
N20000848,477.0,0.7148770292598975,54.480094504078345,0.5811614762290749,10.251426492824141,7.166445700192655,2.9445488640069584e-11,0.5077317187737095,14.395482600466627,5.282744995052083e-09,9.283871712829752,2.6189087600335963
N20000849,574.0,11.129845884741824,71.30655732637416,7.0001468466931875,5.746741825983967,0.09363843370418468,1.99668377295696e-10,0.8594792161021295,1.504936291751592,1.0979540596893785e-12,0.9558019657736523,1.4028522086745536
N20000850,282.0,54.024178858959196,0.7864492310908016,1.389669420348465,14.786473233317036,5.579696753266845,6.55635714122805e-11,5.832760049715225,2.061007986693108,4.394412518083324e-10,2.8380450483181106,12.701719417786201
N20000851,467.0,37.3635246744126,13.694965011758494,3.8811660019651613,2.9724030215235184,6.353699324623252,8.847097809960201e-10,0.5400945966957152,19.065777243503383,5.476319280437321e-09,14.995492260905843,1.1328778582509818
N20000852,440.0,48.84813700497979,24.234665193855744,6.15513641589295,4.941781800204472,7.796549586605147,2.6557594975339733e-10,0.2215911120474693,4.6352908339266445,2.8207959591649755e-09,0.023029168375317148,3.1438188810260956
N20000853,532.0,70.16624975561712,15.680501557484932,5.220640213784666,1.5199838953829519,3.415245917263386,2.916717915006895e-10,0.22916342978877738,1.5644427451257488,1.6047977436164293e-10,0.1298323578157418,2.073940127284513
N20000854,329.0,9.45580264061261,0.49613860651845554,5.496074689987593,72.18355422545817,8.91961722239695,2.8038560115248384e-13,1.8786901114095336,0.2840357527597206,3.586548582014339e-14,0.0012537741875791218,1.2848329766690583
N20000855,1498.0,2.403361403952266e-07,0.023380199938352816,1.9354063289688712e-06,85.47407693871475,0.03773399178406864,4.33676305831927e-17,1.63611112802374e-11,0.006231494949369783,3.2328295188318835e-14,0.006566944326427111,14.452008254528204
N20000856,443.0,32.94559693383309,5.288966355515097,5.742802351280098,1.9643190635567228e-11,44.72600933770795,2.6668210014765003e-10,0.7260091897859983,2.459798354106444e-10,6.423770449960734e-11,0.012344226840544308,10.558271604440703
N20000857,568.0,41.2563313194098,0.27077968523127405,8.040644327565891,6.788270169840225e-10,36.63145410754736,2.01689133635849e-14,12.853311067638739,4.7205327321127904e-11,3.1976816973174266e-14,0.00019821699367101356,0.9472812748871906
N20000858,431.0,5.914365902737391,0.30768867700486,8.479570985407637,7.564529839187533e-12,51.68995023066651,8.947765285093383e-12,2.493548191649864,3.200652781671621e-11,5.6007642620878683e-11,0.09918984406994595,31.01568616835927
N20000859,376.0,55.56658441421723,0.5875967842849964,14.287457393350344,5.971328230251691e-10,7.266915762522927,6.356341971568093e-11,19.753073405826598,8.476640265628153e-11,4.1264287397765806e-11,0.10541304007467298,2.4329591989365023
N20000860,491.0,34.40004925086295,3.394957559767015,21.580032933899112,6.090682215404861e-12,31.09725842923422,1.1866472933005102e-09,6.795392094380083,4.1509105089045186e-11,1.1483120521588585e-10,0.11808349225875608,2.6142262382487975
N20000861,412.0,42.125253885498644,6.8436208915398336,19.339038209563263,2.646121795976497e-11,27.07675121885684,1.3201965364407458e-09,3.6112687527327303,3.005433586909797e-11,6.455135017402084e-11,0.012048007412111665,0.9920190329553231
N20000862,471.0,46.366424465967555,6.810004073278282,12.893558206334903,5.567804883397891e-11,32.325766832384296,2.55166095098709e-10,0.42482343079492546,3.4707721540452384e-11,9.319064288508212e-11,0.007663522317746687,1.171759468483546
N20000863,319.0,18.714791648304814,0.4620109554977071,3.237471573422347,8.451573142642707e-12,50.58566999188263,1.2059875076021837e-10,25.27531927657521,3.828511541655724e-11,2.547495439006571e-10,0.008567525602082371,1.7161690282931106
N20000864,192.0,62.74748211357816,7.10161560736008,14.732683755297346,1.9502217184240889e-10,5.563272209184016,2.751791506434823e-10,6.840452878499425,2.8151059243165627e-10,3.124470464285123e-10,0.302030778601889,2.7124626564149166
N20000865,395.0,44.59360627348147,5.573145271537486,20.7411467069957,3.567511112278811e-10,11.686925019712943,6.721856289800473e-10,5.6768566827832405,1.2930232623284624e-10,6.276367457445265e-10,0.03555013326172981,11.692769910441545
N20000866,400.0,63.24768160505697,4.58692055146295,20.862312694245762,5.260014661366891e-10,5.6734011478782715,5.5540591733622364e-11,4.763933856729809,4.150512056222027e-11,1.4554073287038943e-10,0.005575590743971913,0.8601745531136521
N20000867,393.0,9.947250529529445,0.53754888580583,12.8153104777026,1.5486356899819235e-11,17.478383534954787,3.036890401437403e-10,7.190090575664436,3.6523961246567773e-11,1.187857399649272e-09,4.809257866031083,47.222158128768264
N20000868,375.0,55.52119077211597,5.944489424011623,18.456007905487088,1.0508807067396915e-09,8.745916600298823,9.120348182955075e-11,3.620810422811127,7.883838473221548e-11,2.4499912760824436e-10,0.007896922782268341,7.703687951027183
N20000869,388.0,23.368120447637157,0.355620481244582,7.514298817601079,1.0527611155266802e-11,41.231208331046645,3.034028937784809e-10,24.969623105767944,2.6085852055878946e-11,3.8409562944675454e-10,0.03343368378958497,2.527695132188872
N20000870,407.0,6.427352090685486,2.8877674368110893,1.1230674292596259,3.4502077973136077e-11,24.86093163274827,2.5340289405670696e-09,1.5360549124828728,1.981507624050866e-09,5.529123660852079e-10,48.71076145948743,14.454065033422294
N20000871,399.0,55.14000171216262,1.7376367120168719,24.870989184221635,1.6645977913626405e-11,12.106006112760225,2.1218507519140192e-10,4.6837893146847875,1.2084617346789253e-10,8.033375477962255e-11,0.4669336976699167,0.9946432660539449
N20000872,460.0,28.197238368514636,2.087162606100804,15.534310487390094,5.615115219918029e-11,32.74409183056174,7.570581225408958e-10,15.649169993299347,1.6434148464600885e-10,3.106877673404271e-10,0.04836302476491124,5.739663688080234
N20000873,327.0,68.64903266079459,3.511501250047145,7.696428834418205,2.273476179526189e-11,15.958265753931233,1.4307574289191848e-09,0.7303496889331232,2.5876010633128386e-10,1.712361891989529e-10,0.4380937229070809,3.016328087085123
