OA_CODE,SA2011,weight
95II070005,N00001383,2.5851143815784994e-06
95II070006,N00001811,0.9999995320968755
95II070007,N00001812,0.9999997413200035
95II070008,N00001813,0.9999996613456281
95II070008,N00001383,5.8029857438973575e-06
95II070008,N00001405,4.2986532636549526e-06
95II070009,N00001812,0.9999997180036462
95II080001,N00001814,0.9999994509194952
95II080002,N00001814,0.999999787169601
95II080002,N00001388,8.849330581940643e-06
95II080003,N00001814,0.9999999107198271
95II080003,N00001388,1.5586185225125727e-06
95II080004,N00001815,0.9999995622617901
95II080005,N00001816,0.9999995903031118
95II080006,N00001817,0.9999995691493924
95II080007,N00001816,0.9999995928433569
95II080008,N00001818,0.9999997440829269
95II080009,N00001819,0.9999996718200916
95II090001,N00001820,0.9999998055089163
95II090001,N00001445,6.381231076472932e-06
95II090002,N00001821,0.9999998524338749
95II090003,N00001825,0.9999996647416837
95II090004,N00001821,0.9999997945766632
95II090005,N00001822,0.9999997369338719
95II090005,N00001445,7.88096812451966e-06
95II090006,N00001823,0.9999997000568452
95II090007,N00001824,0.9999999310087461
95II090007,N00001445,4.3506521169287725e-06
95II090008,N00001826,0.9999993538910109
95II090009,N00001827,0.9999995571146575
95II090010,N00001828,0.9999994813078977
95II090011,N00001829,0.9999996394167066
95II100001,N00001830,0.9999995753210787
95II100002,N00001831,0.9999997354024606
95II100003,N00001832,0.9999996970526108
95II100004,N00001833,0.9999995525638629
95II100005,N00001834,0.9999994522014544
95II100006,N00001835,0.9999994507640628
95II100007,N00001836,0.9999995369251989
95II100008,N00001837,0.9999995897254057
95II100009,N00001838,0.9999996319197374
95II110001,N00001839,0.9999998558252728
95II110002,N00001840,0.9999997947360783
95II110003,N00001841,0.9999997752529808
95II110004,N00001842,0.9999996939266641
95II110005,N00001843,0.9999997653413327
95II110006,N00001844,0.9999995477851334
95II110007,N00001845,0.9999996736036687
95II110008,N00001846,0.9999995439668814
95II120001,N00001847,0.9999998298646051
95II120002,N00001848,0.9999997867435622
95II120003,N00001849,0.9999997230843919
95II120004,N00001850,0.9999997705725973
95II120005,N00001851,0.9999996954576854
95II120005,N00001064,2.5142299523300135e-05
95II120006,N00001850,0.9999995817766266
95II120007,N00001852,0.999999829342757
95II120008,N00001853,0.9999997613560385
95II120008,N00001068,4.46343547173489e-06
95II120008,N00001062,1.0383897128400172e-06
95II130001,N00001854,0.9999996374096747
95II130002,N00001855,0.9999998534468987
95II130003,N00001856,0.9999997605007553
95II130004,N00001857,0.9999996364760725
95II130005,N00001858,0.9999996377910593
95II130006,N00001859,0.9999997041489754
95II130007,N00001860,0.9999993327531224
95II130008,N00001861,0.9999996677776698
95II130009,N00001862,0.9999998012782124
95II130010,N00001863,0.999999821117802
95II140001,N00001864,0.9999999279568915
95II140002,N00001865,0.9999998466340259
95II140003,N00001866,0.9999997060298745
95II140004,N00001867,0.9999996428210787
95II140005,N00001868,0.9999996910391507
95II140006,N00001869,0.999999898848895
95II140007,N00001865,0.9999999392595104
95II140008,N00001870,0.9999996514877739
95II150001,N00001871,0.9999996687406244
95II150002,N00001872,0.9999996944297723
95II150003,N00001875,0.9999998142367427
95II150004,N00001873,0.999999856004879
95II150005,N00001876,0.9999996931914511
95II150006,N00001877,0.9999997056012017
95II150007,N00001878,0.9999997550164865
95II150008,N00001874,0.999999742634071
95II150009,N00001879,0.9999996372839781
95II160001,N00001880,0.9999997415293489
95II160002,N00001881,0.9999999045837914
95II160003,N00001882,0.9999997760094688
95II160004,N00001881,0.9999998807655115
95II160004,N00001372,1.004553369978112e-06
95II160005,N00001881,0.9999999433981651
95II160005,N00001371,7.3428596322857336e-06
95II160006,N00001883,0.999999716679188
95II160007,N00001884,0.999999675484016
95II170001,N00001885,0.9999995483102759
95II170002,N00001886,0.9999995462965517
95II170002,N00001065,4.176669233693876e-06
95II170003,N00001887,0.9999993681927309
95II170004,N00001888,0.9999996996253454
95II170005,N00001889,0.9999996045127204
95II170006,N00001890,0.999999757060558
95II170007,N00001890,0.9999999138042148
95II170008,N00001891,0.999999931083846
95II170009,N00001892,0.9999997424788074
95II170009,N00001276,2.0073429499509445e-06
95II180001,N00001893,0.9999995419384429
95II180002,N00001894,0.9999997544165508
95II180003,N00001895,0.9999997090223801
95II180004,N00001896,0.9999999077822401
95II180005,N00001896,0.9999998626018567
95II180006,N00001897,0.9999996834987437
95II180007,N00001898,0.9999997185483243
95II180008,N00001899,0.9999998365638815
95II190001,N00001900,0.9999999715801249
95II190002,N00001901,0.9999999581351645
95II190003,N00001905,0.999999904079487
95II190004,N00001906,0.9999999601622725
95II190005,N00001907,0.9999999222077782
95II190006,N00001902,0.9999999665876755
95II190007,N00001908,0.9999998896833802
95II190008,N00001909,0.9999998080277471
95II190009,N00001910,0.9999998007122546
95II190010,N00001903,0.999999934424252
95II190011,N00001904,0.9999998938054604
95II200001,N00001911,0.9999995077910779
95II200002,N00001912,0.9999999257964206
95II200002,N00001400,7.326610766192541e-06
95II200002,N00001411,2.5471695115438083e-06
95II200003,N00001913,0.9999997084704411
95II200004,N00001914,0.9999996715367071
95II200005,N00001915,0.9999998095009199
95II200006,N00001915,0.9999997437344077
95II200007,N00001916,0.9999996282957833
95II200008,N00001917,0.9999995121232208
95II200009,N00001918,0.9999995364692638
95II210001,N00001919,0.9999997363829484
95II210002,N00001920,0.9999997536651599
95II210002,N00001072,4.762981808864164e-05
95II210003,N00001921,0.9999997217758472
95II210003,N00001073,3.3159273082057834e-05
95II210004,N00001922,0.9999997178468711
95II210005,N00001923,0.9999997154570158
95II210006,N00001924,0.9999996591943258
95II210007,N00001925,0.9999996857485218
95II210008,N00001926,0.9999995419224627
95II220001,N00001927,0.9999996857717053
95II220002,N00001928,0.9999996326285773
95II220002,N00001065,3.240429393737257e-06
95II220003,N00001929,0.9999999495207744
95II220004,N00001930,0.9999996037934655
95II220005,N00001931,0.9999997458169408
95II220006,N00001932,0.9999997655014675
95II220007,N00001933,0.9999996937968085
95II220008,N00001934,0.9999998150613237
95II220008,N00001064,1.8012814871721411e-06
95II230001,N00001935,0.9999997384464043
95II230002,N00001936,0.9999996642017979
95II230003,N00001937,0.9999997070895554
95II230003,N00001410,8.508688542007429e-06
95II230004,N00001938,0.9999996145634424
95II230005,N00001939,0.9999996539450557
95II230005,N00001406,7.578093560640577e-06
95II230006,N00001940,0.999999734828326
95II230006,N00001414,8.202284655076183e-06
95II230007,N00001941,0.9999996898091367
95JJ010001,N00001942,0.9999999744448482
95JJ010002,N00001943,0.9999999700936207
95JJ010003,N00001944,0.9999999385825379
95JJ010004,N00001945,0.999999976379596
95JJ010005,N00001946,0.9999999748241806
95JJ010006,N00001947,0.9999999724639373
95JJ020001,N00001948,0.9999996379570996
95JJ020002,N00001949,0.9999999000492583
95JJ020003,N00001950,0.99999979984195
95JJ020004,N00001951,0.9999996665491087
95JJ020005,N00001949,0.9999999481376199
95JJ020006,N00001952,0.9999996957451366
95JJ020007,N00001953,0.9999997156903508
95JJ020008,N00001954,0.9999997989588273
95JJ020009,N00001955,0.999999921562357
95JJ030001,N00001961,0.9999998321406304
95JJ030002,N00001962,0.9999997696956631
95JJ030003,N00001956,0.9999996396360072
95JJ030004,N00001963,0.9999997160412233
95JJ030005,N00001964,0.9999997558001005
95JJ030006,N00001957,0.9999997827695098
95JJ030007,N00001958,0.9999997512682501
95JJ030008,N00001959,0.9999997992600043
95JJ030009,N00001960,0.999999764385338
95JJ040001,N00001965,0.9999999632664412
95JJ040002,N00001969,0.9999998590355778
95JJ040003,N00001969,0.999999927069448
95JJ040004,N00001970,0.9999998005177253
95JJ040005,N00001971,0.999999942026346
95JJ040006,N00001972,0.9999999363721404
95JJ040007,N00001966,0.9999999053175074
95JJ040008,N00001967,0.9999999742780992
95JJ040009,N00001968,0.9999998884917098
95JJ050001,N00001973,0.999999851187858
95JJ050002,N00001974,0.9999996442284315
95JJ050003,N00001975,0.9999998512131206
95JJ050004,N00001976,0.9999997865329231
95JJ050005,N00001977,0.9999996676254503
95JJ050006,N00001978,0.9999998130495198
95JJ050007,N00001976,0.9999998501102461
95JJ060001,N00001979,0.9999998263088443
95JJ060002,N00001980,0.9999995677714314
95JJ060003,N00001981,0.9999997708027791
95JJ060004,N00001982,0.9999999235800686
95JJ060005,N00001983,0.9999996782804712
95JJ060006,N00001982,0.9999999362497733
95JJ060007,N00001984,0.9999995919289384
95JJ060008,N00001985,0.9999995884808979
95JJ070001,N00001986,0.9999998361057204
95JJ070002,N00001987,0.9999996937409241
95JJ070003,N00001988,0.999999885821347
95JJ070004,N00001989,0.9999997321400452
95JJ070005,N00001990,0.999999756885679
95JJ070006,N00001991,0.9999996889893604
95JJ070007,N00001992,0.9999997432453843
95JJ070008,N00001993,0.9999996052874123
95JJ080001,N00001994,0.9999999630216581
95JJ080002,N00001995,0.9999999682990245
95JJ080003,N00001998,0.9999998954901529
95JJ080004,N00001999,0.9999999621905431
95JJ080005,N00001999,0.999999999999957
95JJ080006,N00001996,0.9999999741510428
95JJ080007,N00001997,0.9999999823053254
95JJ080008,N00002000,0.9999999244019574
95JJ090001,N00002001,0.9999999700550928
95JJ090002,N00002002,0.9999999654052509
95JJ090003,N00002003,0.9999999674937301
95JJ090004,N00002004,0.9999999753243229
95JJ090005,N00002005,0.9999999217942358
95JJ090006,N00002006,0.9999998839659435
95JJ090007,N00002007,0.9999998312934338
95JJ100001,N00002008,0.999999943363238
95JJ100002,N00002008,0.9999999000332394
95JJ100003,N00002009,0.9999998669491028
95JJ100004,N00002010,0.9999999591480027
95JJ100005,N00002011,0.9999999771908513
95JJ100006,N00002012,0.9999999809614012
95JJ100007,N00002013,0.9999999376322779
95JJ110001,N00002018,0.9999997157664094
95JJ110002,N00002014,0.9999998835224261
95JJ110003,N00002018,0.9999999229155677
95JJ110004,N00002015,0.9999995711330799
95JJ110005,N00002016,0.9999996381435965
95JJ110006,N00002019,0.9999997282715581
95JJ110007,N00002017,0.9999997334089296
95JJ110008,N00002020,0.999999672821332
95JJ110009,N00002014,0.9999999437985724
95JJ110010,N00002018,0.9999999748758425
95JJ120001,N00002021,0.9999999796509988
95JJ120002,N00002022,0.9999999235561559
95JJ120003,N00002023,0.9999999634624627
95JJ120003,N00003612,7.701578006124398e-06
95JJ120003,N00003618,1.4176900982312416e-06
95JJ120004,N00002024,0.9999999609435857
95JJ120005,N00002025,0.9999997176562887
95JJ120006,N00002026,0.9999998106425462
95JJ120007,N00002027,0.9999998133990738
95JJ130001,N00002028,0.9999999524012704
95JJ130002,N00002031,0.9999998114370318
95JJ130003,N00002032,0.999999830447085
95JJ130004,N00002028,0.9999999346378488
95JJ130005,N00002033,0.9999998233879472
95JJ130006,N00002029,0.9999998591893245
95JJ130007,N00002028,0.9999997686843771
95JJ130008,N00002034,0.9999998214926955
95JJ130009,N00002030,0.9999997962655829
95JJ130010,N00002035,0.9999996610332463
95JJ140001,N00002036,0.9999999817291859
95JJ140002,N00002037,0.9999999858580103
95JJ140003,N00002038,0.9999999680104193
95JJ140004,N00002039,0.9999998324414848
95JJ140005,N00002040,0.9999999654181183
95JJ140006,N00002041,0.9999999699465579
95JJ150001,N00002042,0.9999998445067502
95JJ150002,N00002043,0.9999998774545488
95JJ150003,N00002044,0.9999998365446809
95JJ150004,N00002045,0.9999998847476067
95JJ150005,N00002044,0.9999998609419437
95JJ150006,N00002046,0.9999997808713295
95JJ160001,N00002047,0.9999997390039315
95JJ160002,N00002048,0.9999996603083473
95JJ160003,N00002049,0.9999997925339024
95JJ160004,N00002050,0.9999995946684186
95JJ160005,N00002051,0.9999996863603247
95JJ160006,N00002052,0.9999997348852919
95JJ160007,N00002051,0.999999784651922
95JJ160008,N00002053,0.9999995980930484
95JJ170001,N00002054,0.9999999810299489
95JJ170002,N00002055,0.9999999821670083
95JJ170003,N00002056,0.9999999730659807
95JJ170004,N00002057,0.9999999697704806
95JJ170005,N00002058,0.9999999815025892
95JJ180001,N00002059,0.9999997368017869
95JJ180002,N00002060,0.9999998092150342
95JJ180003,N00002061,0.9999999801338736
95JJ180004,N00002060,0.9999997939603191
95JJ180005,N00002060,0.9999999168094108
95JJ180006,N00002060,0.9999998855632254
95JJ180007,N00002062,0.9999996669530409
95JJ180008,N00002061,0.9999999162007998
95JJ190001,N00002067,0.9999999231232077
95JJ190002,N00002063,0.9999998971834186
95JJ190003,N00002064,0.999999761339867
95JJ190004,N00002065,0.999999732135582
95JJ190005,N00002067,0.9999998930798366
95JJ190006,N00002068,0.9999997905221437
95JJ190007,N00002067,0.9999997294008375
95JJ190008,N00002066,0.9999999313894317
95JJ190009,N00002064,0.9999998668617084
95JJ200001,N00002069,0.9999999163534322
95JJ200002,N00002070,0.9999999870690678
95JJ200003,N00002070,0.9999998295308612
95JJ200004,N00002071,0.9999998800562306
95JJ200005,N00002073,0.9999995674743527
95JJ200006,N00002074,0.9999998294522796
95JJ200007,N00002075,0.9999998563396653
95JJ200008,N00002074,0.999999789479253
95JJ200009,N00002074,0.9999996785073709
95JJ200010,N00002076,0.9999997417175339
95JJ200011,N00002070,0.9999998945310882
95JJ200012,N00002077,0.9999998472571916
95JJ200013,N00002072,0.9999998945322576
95JJ210001,N00002078,0.9999996804098487
95JJ210002,N00002079,0.9999998514030631
95JJ210003,N00002080,0.9999994905841854
95JJ210004,N00002079,0.9999998396122963
95JJ210005,N00002081,0.9999996630473447
95JJ210006,N00002082,0.9999999293220537
95JJ210007,N00002082,0.9999999819019412
95JJ220001,N00002083,0.9999998891268147
95JJ220002,N00002084,0.9999997752195837
95JJ220003,N00002085,0.9999998430061138
95JJ220004,N00002086,0.9999999213693381
95JJ220005,N00002087,0.9999998163590738
95JJ220006,N00002088,0.9999997457341293
95JJ220007,N00002089,0.9999998713699542
95KK010001,N00002090,0.9999999602823465
95KK010002,N00002091,0.9999999936532487
95KK010003,N00002092,0.9999999118355939
95KK010004,N00002093,0.9999999518539515
95KK010005,N00002091,0.9999999558428241
95KK020001,N00002094,0.9999999670891093
95KK020002,N00002095,0.9999999626609624
95KK020003,N00002096,0.9999999714057174
95KK020004,N00002097,0.9999999665668274
95KK020005,N00002094,0.9999999530442881
95KK030001,N00002098,0.9999999865472137
95KK030002,N00002099,0.9999999501477194
95KK030003,N00002100,0.9999999812671887
95KK030004,N00002101,0.9999999538635211
95KK030005,N00002102,0.9999999670016626
95KK040001,N00002103,0.9999999228962637
95KK040002,N00002104,0.999999656032525
95KK040003,N00002105,0.9999998637424129
95KK040004,N00002106,0.9999999069390986
95KK040005,N00002107,0.9999998590521851
95KK040006,N00002103,0.9999998611284697
95KK040007,N00002108,0.999999684691095
95KK050001,N00002109,0.9999999910940417
95KK050002,N00002110,0.9999999401842172
95KK050003,N00002111,0.9999999720403225
95KK050004,N00002112,0.9999999830609869
95KK050005,N00002113,0.9999999666195776
95KK060001,N00002114,0.999999897407498
95KK060002,N00002115,0.999999667767068
95KK060003,N00002116,0.9999996926863155
95KK060004,N00002117,0.9999998623276142
95KK060005,N00002118,0.9999999070034725
95KK060006,N00002119,0.9999998601033846
95KK070001,N00002120,0.9999999596555237
95KK070002,N00002121,0.9999999853743698
95KK070003,N00002122,0.9999999780834139
95KK070004,N00002123,0.999999974212379
95KK070005,N00002124,0.9999999556805348
95KK080001,N00002125,0.9999999769588842
95KK080002,N00002125,0.9999999789904279
95KK080003,N00002126,0.9999999160276261
95KK080004,N00002127,0.9999999359844229
95KK080005,N00002125,0.9999997774450018
95KK080006,N00002127,0.999999941402979
95KK090001,N00002128,0.9999998302881553
95KK090002,N00002129,0.9999999078255675
95KK090003,N00002130,0.9999998910716491
95KK090004,N00002129,0.999999851916028
95KK090005,N00002128,0.9999999167797192
95KK090006,N00002129,0.9999998845592178
95KK100001,N00002131,0.9999999658160087
95KK100002,N00002132,0.9999999562473596
95KK100003,N00002133,0.999999975914341
95KK100004,N00002134,0.9999999344926422
95KK100005,N00002135,0.9999999698649891
95KK110001,N00002136,0.9999997534884308
95KK110002,N00002137,0.9999996708809997
95KK110003,N00002138,0.9999997598894629
95KK110004,N00002139,0.9999998906925519
95KK110005,N00002140,0.9999998102046226
95KK110006,N00002141,0.9999997458118701
95KK110007,N00002142,0.9999995176409417
95KK120001,N00002143,0.9999999731725234
95KK120001,N00002794,1.1602129569216548e-06
95KK120002,N00002144,0.9999999729094903
95KK120003,N00002145,0.9999999752351719
95KK120004,N00002146,0.9999999613787608
95KK120005,N00002147,0.999999829800027
95KK130001,N00002148,0.9999999706261979
95KK130002,N00002149,0.9999999684765355
95KK130003,N00002150,0.9999999551819825
95KK130004,N00002151,0.9999999545523328
95KK130005,N00002152,0.9999999268455194
95KK140001,N00002153,0.9999999782613602
95KK140002,N00002154,0.9999999716436463
95KK140003,N00002155,0.9999999698247971
95KK140004,N00002156,0.999999868152175
95KK140005,N00002157,0.9999998068635408
